name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2100001415.1.1.7.wav,뉴스를,3520.0,8320.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.7.wav
SDRW2100001415.1.1.8.wav,뉴스가,17600.0,31040.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.8.wav
SDRW2100001415.1.1.81.wav,뉴스라고,5120.0,16000.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.81.wav
SDRW2100001415.1.1.83.wav,뉴스,0.0,479680.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.83.wav
SDRW2100001415.1.1.98.wav,뉴스를,34880.0,39680.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.98.wav
SDRW2100001418.1.1.196.wav,뉴욕,14400.0,27520.0,여성,50대,제주,ㄴㅠㅛ,/home/hyohyeongjang/phonology/ni/SDRW2100001418.1.1.196.wav
SDRW2100001422.1.1.348.wav,뉴스,7360.0,10560.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001422.1.1.348.wav
SDRW2100001422.1.1.357.wav,뉴스에서,20160.0,24640.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001422.1.1.357.wav
SDRW2100001423.1.1.143.wav,뉴스에,4160.0,11200.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.143.wav
SDRW2100001423.1.1.175.wav,뉴스라는,13440.0,26880.0,남성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.175.wav
SDRW2100001423.1.1.264.wav,뉴스,12160.0,16640.0,남성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.264.wav
SDRW2100001423.1.1.272.wav,뉴스를,11520.0,32960.0,남성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.272.wav
SDRW2100001423.1.1.277.wav,뉴스라는,29440.0,40320.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.277.wav
SDRW2100001423.1.1.283.wav,뉴스인,25280.0,31680.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001423.1.1.283.wav
